Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,SPY
2016-01-05,-0.00511063697709663,0.0018272737705049117,0.00742120711341941,0.001404907524542834,-0.0004426797143887995,0.004987357008463149,-0.0009108139224138469,-0.0038723115034416168,-0.001246647223843177,0.016735805141956835,0.007947862135522175,0.0016914080976904167
2016-01-06,-0.002778816722438824,-0.0176422332809401,-0.0036586687043932546,-0.05050959644748802,-0.016979583443699226,-0.007128706212497805,-0.012015241020393547,-0.01980258197309844,-0.02422666959609374,-0.00643269262474925,-0.004270846388572031,-0.012614651241915964
2016-01-07,-0.017924998988808356,-0.023179383256608482,-0.013232534338099558,-0.023384045264181585,-0.026176902995979398,-0.02081559661469619,-0.024662155410454967,-0.030650243453940514,-0.025213321763114208,-0.02001742700374974,-0.007505155857642135,-0.023991322438317808
2016-01-08,-0.002496340763762353,-0.01590057180743835,-0.00615957075415143,-0.003010698994459392,-0.014238388970325188,-0.01205856496379812,-0.008536238928410085,-0.014248716965776178,-0.012228390104410142,-0.009031611405315025,5.980199246189851e-06,-0.010976638778827041
2016-01-11,0.0019506426961162081,0.007401011502245644,0.0052743408354324756,-0.026638014777392416,0.0005613426396030224,-0.013552112377119145,-0.0025224797213059358,0.0007362102926442601,-0.017038106061969815,0.006213284925283015,0.0021570797090467936,0.0009904033685566027
2016-01-12,0.010623408354636217,0.009909003591065765,0.008118601871076572,-0.01101557342507495,0.006003227192087064,0.008895679096318361,0.009045715275048907,0.01099291958372958,0.005545731141746412,-0.004955461551441876,-0.0063524924484685795,0.00806827876876226
2016-01-13,-0.02841526580821358,-0.030427660747909587,-0.02038791327475172,-0.038038751130130596,-0.026544436294098254,-0.026129358464324733,-0.024491019645662228,-0.026686466953678753,-0.0210506768886517,-0.01492702712448957,-0.0010536349379936438,-0.024940782537443806
2016-01-14,0.019710520884695146,0.0023151315134002878,0.0021907133398800763,0.05804658594503887,0.011544209138268651,0.020289487860276057,0.009653088811953633,0.013330936009369417,0.013944468720294709,0.0008457952571300256,0.01759855047100221,0.016416854527689706
2016-01-15,-0.01654685932848411,-0.011359137978248354,-0.014414582731972377,-0.03339032190504775,-0.02098060330437802,-0.012997391845927991,-0.015519398837103368,-0.028240554040060404,-0.009728999342285409,-0.012971220715340447,-0.010730548584160456,-0.021466051417766918
2016-01-19,0.0015995132764350336,0.001045143278502569,0.0072530693015687864,-0.02222605873170579,-0.003012524292698332,-0.00025567178187600807,-0.0034236276554081794,-0.007352641660586104,-0.012818475778243743,0.004988426576875872,0.012976317462922304,0.0013310122883376518
2016-01-20,-0.008234997306192569,-0.005068205014501867,-0.010100987884063129,-0.014715982362514141,-0.01452833203416021,0.001961764640505207,-0.008033760294587213,-0.002934807376255781,-0.00628008001211647,-0.0260819632274571,-0.02277052642407405,-0.012815143252889238
2016-01-21,0.005114418981061575,0.014049883119921211,0.003206185438945946,0.04926728974522891,-0.0037289112819274316,-0.004326416508208595,0.0043942982000610975,0.006183138457860687,0.004726632670559753,0.006216788688097522,0.002500950455979935,0.005601967150179021
2016-01-22,0.02224729328965948,0.014193834367543503,0.01740883909297389,0.058727319858382414,0.02108326389222903,0.019190906259456377,0.015477495429783397,0.020260405022406162,0.013548121304451074,0.025082040440437228,0.019020613617981845,0.020515566777851824
2016-01-25,-0.007891079131353519,-0.013140837614251994,-0.01002673604353667,-0.047592879812238406,-0.02341170263903229,-0.008037694859969538,-0.014156886754819294,-0.01405794238289443,-0.02697344287615354,-0.00886348108199752,-0.01286790296581276,-0.015116725522472452
2016-01-26,0.01591083956721039,0.021429484423045365,0.010607399546527566,0.04124792294567388,0.01420610263193346,0.005243523589453432,0.01876733787873975,0.01540877865030671,0.02041293143104814,0.0196703295704664,0.01132723719659596,0.013643139436414042
2016-01-27,-0.014975888701908758,-0.013474756365003738,-0.0020727025881061775,-0.007506673204055913,-0.002892295687964368,-0.00945766757745949,-0.010468340944230787,-0.01369349947455957,0.0016478661462447875,-0.01615255271496596,0.0021722787720118565,-0.010883422800165632
2016-01-28,0.011296199154328213,0.002209944022218628,0.013567417532836863,0.03462687734503627,0.001980942684594266,-0.024591893366930354,0.0010182509310922973,-0.00499877568697158,0.0012044068722869817,-0.005451799235804063,0.016968232014764464,0.005209439364411539
2016-01-29,0.0150247231684139,0.0254957934755628,0.020412476954893722,0.029236566860940207,0.028417864552695075,0.024989747173289303,0.025990051529016664,0.03617635627968125,0.02875814054079042,0.022252186374356046,0.0209523622758304,0.024377179576742458
2016-02-01,0.003586807879430703,0.004852668571293968,0.007623127396579973,-0.020138167370799452,-0.0037738119754258553,0.0044827446005136565,0.00010285880354932586,0.002696572847071787,0.0029718413931718846,0.0009590405997117254,0.009384398098892459,-0.00036139196854345634
2016-02-02,-0.020659648006241427,-0.0237670067339516,-0.011631032598421683,-0.026916427515083993,-0.025257370108408554,-0.01400225544335829,-0.02187463594453725,-0.027480978955247655,-0.02101979341743856,-0.012984974212369263,0.004695575956864797,-0.018022061083525664
2016-02-03,0.0019208204438878123,-0.007909770569481498,-0.0021711584663918044,0.029688094841796252,0.002432923121747075,0.002261975699497015,0.010332681264337363,0.008611991052822376,0.029424271392553207,0.005378420114310026,0.015800483324604285,0.005994854717785492
2016-02-04,0.00010869991535474806,-0.002844344480978355,-0.014763963991029999,-0.005370950114083738,0.010731433581740087,-0.0015203245842700076,0.016836462864868413,0.010648396264915582,0.024129848060998136,0.002532941073702879,-0.004881738336045832,0.0015683213987778277
2016-02-05,-0.03129322637957175,-0.03126701879721603,-0.001273034130745703,-0.03109519777128946,-0.009981603438924392,-0.02368755157576468,-0.013112588918639331,-0.03339575496534749,-0.009428499376007217,-0.023964080253732728,0.0018783373824531576,-0.01905006162551337
2016-02-08,-0.01701286743427594,-0.02027150735572293,-0.002323267507858083,-0.03133235134320159,-0.02327460785780715,-0.02633814148159636,-0.010240487092727391,-0.030557057791587596,-0.028639840334408036,-0.030450035105011843,-0.005428568223550391,-0.013460806071203701
2016-02-09,-0.002532913867096898,0.000528879700683336,0.005135101888485506,-0.028998730351031746,0.004041723894236502,0.006324481327183876,7.632918382475444e-05,-0.005685638896077862,0.008941195254417751,-0.01367630824616027,0.003994195785748029,5.3451605802168345e-05
2016-02-10,-0.00047576454674349276,0.0063869503767587,0.0010729517065468715,0.0043395998525607715,-0.00421448754710414,0.013192334963868117,0.00023342517183987373,0.008451802073008014,0.002518188031550854,0.006301626078294993,0.00037322942222120243,-0.0008625790802959665
2016-02-11,-0.006816767215398802,-0.0040032827717637635,-0.015043743748096982,-0.01827754380365715,-0.025277406011151953,-0.019821859747406047,-0.010417789509072437,-0.0076265860497626075,-0.014340508818413837,-0.0128333909732209,-0.019325085634889667,-0.013008028521255044
2016-02-12,0.011278156538670215,0.026992072539203504,0.017560263451235316,0.027009576683025796,0.03616710244110201,0.014045821962645826,0.018042512454633723,0.01620338955658761,0.025748943605690373,0.012934493957909408,-0.00238255385429198,0.020617000512875405
2016-02-16,0.017581241054893094,0.02619419157280879,0.013004062819097276,0.020387549612793796,0.020979496782552433,0.021433722363894393,0.020814059955502163,0.029337719837033507,0.01634726555116887,0.018966281445995752,0.0061137849335518935,0.016878219554695262
2016-02-17,0.0141135571981052,0.023912962617301983,0.008874548082501195,0.03914426223657603,0.014034686142126399,0.017848427825216,0.014135979629701227,0.024231364283972892,0.016995459550365726,0.010481785588687939,-0.00013125984531440455,0.016334482284635854
2016-02-18,-0.011202081491190223,-0.005948070571937439,-0.0039009226423454405,-0.004943126102386311,-0.004803889452472033,-0.006165097225678444,-0.0006023306058879063,-0.002849174812066417,-0.0010061593440393933,0.005785443697876996,0.016717724198755085,-0.004095860794831596
2016-02-19,0.0019857888791911696,0.001214529835861386,1.8290621885243472e-05,-0.008790842108683835,0.0006225592026700056,0.004129222479595094,-0.001183646569593972,0.007682471949767554,-0.010261328519233132,0.0026989377512759856,-0.0069342393394036,-0.0004683077015612547
