Date,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,SPY
2025-04-03,-0.049192980867596436,-0.0720926513241328,-0.00047308454351639994,-0.0934801854098474,-0.05925117773044972,-0.019770775444169962,-0.06014660323777747,-0.08258030759563915,-0.052196809371961805,-0.035985876362451305,-0.009733239895750952,-0.049280806450378245
2025-04-04,-0.059386967503554586,-0.029243317943309987,-0.03933413091814614,-0.09871675354450375,-0.07110854346837375,-0.0523707544992708,-0.05420813039237014,-0.07075298176448662,-0.0637908167380702,-0.048691750552315304,-0.05563280195493157,-0.05854295896778716
2025-04-07,-0.0037655250516939716,-0.018227788387138774,-0.012397448827725616,-0.0017788235950653758,-0.006112357718947419,-0.0038202064582255743,-0.005468787430458624,0.016261547056910058,-0.013509528402997786,-0.021981788502058477,-0.01379658052707675,-0.0017811932094612404
2025-04-08,-0.014826062046250399,-0.02567955215954369,-0.022274154578021805,-0.029097096231427286,-0.008698661977227662,-0.022828586774276974,-0.013396511069043647,-0.02344403082869963,-0.03569414024313358,-0.022367426325004203,-0.006053910593786145,-0.015662714676747957
2025-04-09,0.08865722549053433,0.10238884907322675,0.03993204320302163,0.09645596883364767,0.0870318791090485,0.05690125572506967,0.09219278073421469,0.13190278472050598,0.09266739079242356,0.0623354254848148,0.039237485991967594,0.10501940559956857
2025-04-10,-0.03313586397738005,-0.038416748935576533,-0.0026580584942552886,-0.06691316494545863,-0.034075421090187547,-0.03886195724618257,-0.030173243696944133,-0.054867109047703234,-0.03564350218795264,-0.025077448715881172,-0.007084493437388745,-0.0438192142475996
2025-04-11,0.007922346542904054,0.008769442101798064,0.013848438172838816,0.026776639400709724,0.013774675649542852,0.016197982877471012,0.018764601275374833,0.012208682906313049,0.03094187576642225,0.012493951191468903,0.013423062219094065,0.01784294298347855
2025-04-14,0.00724730894938795,0.008208960613693873,0.014730621025067994,0.004238867039356709,0.01311679160906048,0.01564786257861305,0.00982058875761017,0.011170760739277825,0.011986763819711702,0.023058495378464165,0.017980454934262226,0.009701320140789838
2025-04-15,0.0071166612686815334,-0.005115971090477724,-0.012462680588353606,3.182750626058338e-05,0.0021109064625252304,-0.01078669515807538,-0.00466912906960907,0.005076006639313805,-0.011612941861264825,0.0013390018236336281,-3.575289455456126e-05,-0.0028006951238727096
2025-04-16,-0.026637964558225855,-0.017988774543198964,-0.010715579690025453,0.010256336477900918,-0.017036747171964343,-0.01025540193232845,-0.01614274046556631,-0.023614675995746896,-0.008629627204997483,-0.004047759421597756,-0.007997266363913793,-0.022228145001581212
2025-04-17,0.009279435066090868,0.013916120413407446,0.02277689367195734,0.024308786034251694,0.002945240703198657,-0.0012625490561842792,0.005781400040519478,0.001069732582434116,0.00848372841817016,0.015823979392904797,0.010043993215753723,0.0014268092873082061
2025-04-21,-0.02448920869006208,-0.017266620807165203,-0.004311361207817568,-0.030956805222392077,-0.02347411003137382,-0.02087900388506324,-0.02400440458792502,-0.024567959055458735,-0.013736767185059754,-0.0190046322800699,-0.023292088401765866,-0.023802760939665157
2025-04-22,0.02441430200957628,0.030479541790436517,0.01364841419021399,0.024473334945097184,0.03504508634843173,0.023117858620685484,0.0239252005407021,0.02447112940574081,0.025229503887397746,0.021111839827169215,0.02782955364254353,0.026017820546812453
2025-04-23,0.015332882127312701,0.013931763800758104,-0.005169455830905125,0.00031598498318478256,0.011917477193646843,0.012127818161595147,0.010667347132631677,0.03022840796697514,0.005897356256991308,0.002990736666350746,0.004148382440342363,0.01549547283731667
2025-04-24,0.019547867662006734,0.019687940499721626,-0.008906142666827715,0.014430267108401522,0.014696697622762664,0.01754431118564269,0.02583087284568511,0.04358235717354671,0.02600086516677008,0.00210985581882616,0.003651523429489851,0.02104878657067255
